AMD,0.004502401772289806
MSFT,0.0030171221847832964
NVDA,0.003013860017297881
FB,0.002887567882715531
TSLA,0.002456205911982723
NFLX,0.0023413589535932477
TWTR,0.0005407114064733147
CRM,0.0005169770988661801
TMUS,1.2541061923762813e-05
GOOGL,-0.00034161776722831235
