,AMD,CRM,FB,GOOGL,MSFT,NFLX,NVDA,TMUS,TSLA,TWTR
20150102,0.007490271925926217,-0.0011801056563853773,0.005511313080787561,-0.002091477513313289,0.006673790812492308,0.021456725597381654,0.003990115523338389,0.013363050222396922,-0.01393824934959409,0.01923620104789725
20150103,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150104,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150105,-0.011152497529983485,-0.018062242269516138,-0.01606111645698538,-0.019054077863693175,-0.009302771687507594,-0.05089704036712661,-0.01689078569412228,-0.01355349183082577,-0.04204095363616944,-0.0049232134222984
20150106,-0.011277741193771451,-0.016675283908843874,-0.013473358154296955,-0.0246796083450318,-0.014571032524108851,-0.017120367288589455,-0.03031789064407353,-0.002227908521890698,0.005664250850677455,0.06542026519775401
20150107,-0.019011840820312487,-0.004720354676246652,0.0001,-0.0029409256577491716,0.012705408334731993,0.005191672444343709,-0.0028664892911910433,0.05135858535766613,-0.0015619170665741589,-0.038183588981628436
20150108,0.011627900600433394,0.029158682823181126,0.026592373847961426,0.003484133780002452,0.0294181418418884,0.02217337369918826,0.03788901567459102,0.027256789207458443,-0.0015880136191843697,0.04855144023895264
20150109,0.007663287520408568,-0.007339012026786884,-0.00556440711021422,-0.012211127281188894,-0.008404999375343447,-0.015443147420883263,0.0040282893180847434,0.007925420403480432,-0.018778347969055198,0.027628598213195854
20150110,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150111,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150112,0.0001,-0.007393533587455758,-0.013120712041854943,-0.007309299111366352,-0.01250257015228251,-0.03176519155502322,-0.012537611722946207,0.0006839067488908501,-0.021532938480377184,-0.019915436506271367
20150113,0.011406379938125655,0.0041573792695999146,-0.0035193464159964938,0.009536051154136693,-0.005257732868194642,0.015556753873825047,-0.0017777378857135595,0.006832829713821376,0.010088487863540552,0.007111983895301988
20150114,-0.011277741193771451,-0.012420238256454441,-0.002223651707172425,0.008230136036872837,-0.008628927469253589,0.0013896387815475197,0.004324941337108701,0.0033934882283210843,-0.05659729480743403,0.00504444479942312
20150115,-0.04182514190673825,-0.03737990140914915,-0.029234344959258918,-0.0037948375940323187,-0.010336331129074061,-0.001480324715375958,-0.007092165946960494,-0.013189535140991193,-0.004255577921867482,-0.07327510833740225
20150116,-0.05158725261688224,0.027762634754180837,0.015259819030761568,0.012787580490112305,0.01671085834503172,0.04194489002227786,0.0183673727512359,-0.0013705721497535572,0.00625429868698113,0.010289871692657382
20150117,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150118,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150119,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150120,-0.06276194095611576,0.011475881338119498,0.01409966588020306,-0.0010091715306044247,0.0032438123226166127,0.033971536159515425,0.003005888760089892,0.013726626634597672,-0.00590466976165771,0.006968903541564986
20150121,0.09375005722045904,0.007331357598304722,0.006558236479759394,0.02049251317977907,-0.010131520032882757,0.17339441299438518,0.01398594975471501,0.01828059077262889,0.02417555809020988,0.006920267939567681
20150122,0.008163650035858172,0.005025008916854867,0.011858071088790778,0.03249516725540169,0.026350321769714302,0.04681369781494138,0.017240926027298098,0.013962703943252608,0.025690531730651944,0.03277836084365848
20150123,-0.008097544312477223,0.0106895709037782,0.0023181964457035242,0.008654200434684789,0.0010606362670662062,0.02104177474975577,0.0029061904549596562,-0.011147420406341646,-0.001636751443147677,0.00895804405212397
20150124,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150125,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150126,0.06530608654022219,0.019788532257080105,-0.004304338991641954,-0.009650301337242206,-0.003603183329105364,0.020813519954681503,-0.0045872133970259465,0.01657824754714965,0.026131501197814933,0.017250329256057517
20150127,0.03448283195495616,-0.033288817405700666,-0.022130413055419962,-0.028935067653656055,-0.09253332138061532,0.01704107403755195,-0.04778075695037842,0.0001,-0.0027596578001976013,-0.0294266271591187
20150128,-0.025925557613372785,-0.024917585849762003,0.006070291996002286,-0.016807711124420144,-0.034458534717559886,-0.025783214569091828,-0.016301947832107477,-0.018591234683990376,-0.032090497016906694,-0.04547801494598391
20150129,-0.007605008482932996,0.03105589628219607,0.023084921836852956,0.0015612843632699658,0.01990755081176765,0.003028721213340857,0.02433978557586669,-0.01794594049453746,0.029242122173309237,-0.012651448249816788
20150130,-0.01532566189765927,-0.02839946508407598,-0.026794824600219758,0.047386298179626474,-0.03832422733306873,-0.004506534039974253,-0.029069614410400457,0.021319444179534797,-0.007797226309776306,0.023173563480377135
20150131,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150201,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150202,0.038910946846008265,0.014703310728073182,-0.012119590044021522,-0.009952743053436297,0.021782302856445224,-0.0016638916730881137,0.021608605384826785,0.005301646590232911,0.036051061153411945,-0.0018649631738661965
20150203,0.03370783090591423,0.02321930646896364,0.0054672408103941805,0.0020670758187770755,0.007752115726471054,0.03594704389572123,0.02497480154037479,0.01812798619270306,0.0351759433746337,0.06219931125640876
20150204,0.03260866403579721,0.006483618617057818,0.003050543963909025,-0.013500751256942611,0.005768995285034162,-0.01796805262565615,0.002486476898193146,-0.0045321914553642095,0.0008700639754533057,0.02337291002273556
20150205,0.16140352249145518,0.004576860368251667,-0.00019832590594881516,0.007089868187904358,0.014579365253448495,0.0004456134140493617,0.016120877265930478,0.014959567785262973,0.01116450428962712,0.013261131048202479
20150206,-0.08459242820739754,-0.0015186694264411882,-0.015142554044723533,0.007634375691413897,-0.0009421269595621951,-0.01013522863388061,-0.004149705171585194,0.0032038071751596675,-0.016426035165786668,0.16359672546386705
20150207,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150208,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150209,0.003300327956676341,-0.020111584663391024,-0.00040283039212229976,-0.008606829047203113,-0.0011790391057731053,-0.0029146766662597745,-0.000979853868484426,-0.007345759868621848,0.0005519868060945843,-0.014371740818023615
20150210,0.0001,0.013970293998718297,0.010075228214263987,0.020556004047393772,0.005665851831436086,0.024567527770996023,0.027968201637267986,0.007078545689582771,-0.005471779108047414,-0.0224009442329407
20150211,0.009868414998054575,0.0001702630892395085,0.017555420398712274,-0.0039986529946328675,-0.005164347290992688,0.0020705838501455798,-0.006682549118995573,-0.0012782281637192527,-0.016135698556900113,0.02680513620376579
20150212,0.01628663539886488,0.041836585998535236,-0.0036596366763115284,0.014888494014740239,0.016752982139587314,0.004045128226280115,0.07160046577453594,0.010556682348251467,-0.046616530418395974,0.009473620057106169
20150213,0.009615378975868172,0.025955138206481765,-0.0064277875423431885,0.009431882500648525,0.018101620674133345,0.020515661239624006,0.0004481840878725052,0.005065010190010044,0.004386826455593296,0.01147034645080569
20150214,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150215,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150216,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150217,-0.012698404788970885,-0.012410480976104532,-0.0018484206497669797,-0.011158108711242676,0.0004560458660125555,0.008281189799308697,0.0029136013984680798,0.0003147876262665772,0.0028463554382323064,-0.009690746665001027
20150218,-0.009646296501159779,0.014982963800430182,0.014682546854019263,-0.004330392777919689,-0.0011473852396011175,0.010852196216583287,-0.011396865844726545,-0.023929302692413335,0.0005382951349020004,-0.004372089505195631
20150219,-0.008116529583930943,-0.0030159118771552196,0.03532774448394771,0.00700276315212256,-0.0006891518831253496,-0.0009682163596154147,0.0024867968261241824,0.02741955280303965,0.035434854030609086,0.018402122259139952
20150220,0.0016366206109523773,0.014806686639785793,0.005980938076973086,-0.008509292006492752,0.008160821199417079,0.007585024833679288,0.007215496897697404,0.003139429390430548,0.02553080081939707,0.008418967127800103
20150221,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150223,0.0001,-0.018198989629745643,-0.013204929828643741,-0.012550845146179102,0.006726672053336991,-0.013299590349197365,-0.007835370302200273,-0.018466241359710867,-0.04502329826354978,-0.013031955957412689
20150224,0.016339542865753343,-0.01038685083389268,-0.004946720004081695,0.006822247505187784,-0.00135894834995276,0.006442426443100002,0.010604416131973382,0.007334047555923595,-0.0155544924736023,0.00453891515731808
20150225,-0.00321512550115588,0.015178468227386555,0.014148999999999967,0.01611468911170988,-0.0022678805887698106,0.007265406250953621,-0.007619820237159791,0.018993548154830675,-0.0017148661613464178,-0.002874999999999961
20150226,-0.006451914310455331,0.11722620010375984,0.010683838129043721,0.021851458549499547,0.0014773170650004275,0.009825748801231438,0.0027099168300628307,0.009008799791336175,0.01683356881141651,0.017713708877563406
20150227,0.009740253686904898,-0.012243742942810165,-0.0179082500934602,0.005971577167510844,-0.004652970433235315,-0.016810791492462118,-0.006306279897689615,0.01693359374999992,-0.018582006692886455,-0.026917662620544403
20150228,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150301,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150302,0.03215470552444466,-0.013260278701782147,0.009877153038978514,0.022021825313568222,0.0006841225922107341,0.011244423389434655,0.024252209663391033,-0.0021190454065799225,-0.029580996036529528,0.0014557416737079887
20150303,-0.021806831359863277,-0.022056815624237114,-0.0018808011710642614,0.006564819216728246,-0.013673793077468854,-0.011535739898681618,-0.018367272615432695,-0.006068330407142719,0.011326495409011761,-0.009137845039367654
20150304,-0.028662467002868786,-0.03091847896575939,0.016268819570541382,-0.0008031234145164934,-0.005198847055435163,-0.010406230688094986,0.011271419525146431,-0.0024420587718487763,0.014406695365905886,-0.0029343819618226075
20150305,-0.022951111793518053,0.010943146944045967,0.003893966674804572,0.005368872284889248,0.001277620345353947,-0.0045130959153175665,0.019171113967895614,0.003672288954257974,-0.008916406035423319,-0.004624788463115648
20150306,-0.020133895874023366,-0.015703595876693566,-0.014838095903396575,-0.014679466485977177,-0.017397354841232282,-0.02893144130706793,-0.013560698032379359,-0.0024390800297259263,-0.033644020557403564,-0.012671722173690836
20150307,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150308,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150309,0.0034246543049811784,0.014250282049178997,-0.007062088847160308,0.0020949476957321522,0.011567646265029818,-0.01869601011276245,0.0026606452465058883,0.009168797135353124,-0.015473488569259675,0.017967835664749243
20150310,-0.0034129658341407465,-0.026267583370208736,-0.023791532516479474,-0.02482145547866821,-0.019136691093444735,-0.02371884107589728,0.0170276200771331,-0.019987994432449363,-0.002933767437934831,-0.0367724347114563
20150311,-0.02739731550216662,-0.0012547339498996113,0.00025795321911581404,-0.007430839538574263,-0.001189699098467889,0.011791206598281923,-0.005000663399696292,-0.0077255868911741965,0.017969725131988357,0.009380627870559488
20150312,-0.028168988227844083,0.019943536520004246,0.017532360553741633,0.009861579537391751,-0.02286783218383792,0.01846958875656135,-0.009178613424301263,0.001245508715510324,-0.013781346082687329,0.017289885282516515
20150313,-0.0036231848597526595,-0.0053886198997495915,-0.01114898920059193,-0.014558731317520168,0.008776220679283186,-0.022127418518066433,0.0013232810795307248,-0.0034214815497398687,-0.012508580684661874,-0.008710507750511076
20150314,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150315,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
20150316,0.0036363601684570312,0.028327963352203334,0.0002563007175919729,0.015623675584793162,0.004349749982357043,-0.03747704267501817,0.011894463300704983,0.01342097401618969,0.03720587491989136,-0.0049295106530189425
20150317,0.0036231848597525484,0.01686001062393183,0.01658765316009525,-0.007175033688545218,0.0032485508918762562,-0.008175821304321373,0.012189759016036916,0.006159437894821318,-0.004956572353839839,0.010768901109695195
20150318,-0.007220209836959812,0.014803848266601527,0.019466995000839482,0.015332944393158021,0.019306691884994454,0.010991344451904306,-0.016344295740127524,0.0058158081769941194,0.030709245204925573,0.005753341317176863
20150319,-0.003636707067489753,0.004814030826091775,0.022741270065307573,-0.004398033320903716,-0.00505873739719398,0.004939126372337288,0.015085321664810136,0.010346814393997317,-0.02521056652069087,0.01546601176261908
